,operating_unit_name,ecom_reference_order_number,ordered_item,ordered_quantity,unit_selling_price,unit_list_price,ordered_date,tax_code,product_id,product_name,product_category
14171,Cosmaline Local,395577,196522,2,1.1295,1.329,2024-01-06,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14172,Cosmaline Local,395503,196522,2,1.329,1.329,2024-01-08,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14173,Cosmaline Local,395583,196522,1,1.329,1.329,2024-01-08,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14174,Cosmaline Local,395566,196522,1,1.3195,1.329,2024-01-08,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14175,Cosmaline Local,395612,196522,2,1.329,1.329,2024-01-08,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14176,Cosmaline Local,395694,196522,1,0.896,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14177,Cosmaline Local,395332,196522,1,1.1685,1.2115,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14178,Cosmaline Local,395724,196522,1,1.2515,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14179,Cosmaline Local,395780,196522,2,1.2885,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14180,Cosmaline Local,395807,196522,1,1.2915,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14181,Cosmaline Local,395654,196522,1,1.329,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14182,Cosmaline Local,395667,196522,2,1.329,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14183,Cosmaline Local,395254,196522,1,1.2115,1.2115,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14184,Cosmaline Local,395319,196522,1,1.181,1.2115,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14185,Cosmaline Local,395089,196522,1,1.2115,1.2115,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14186,Cosmaline Local,395601,196522,1,1.1295,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14187,Cosmaline Local,395618,196522,1,1.054,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14188,Cosmaline Local,395487,196522,1,1.1295,1.329,2024-01-09,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14189,Cosmaline Local,396126,196522,1,1.237,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14190,Cosmaline Local,395920,196522,1,1.2945,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14191,Cosmaline Local,394905,196522,1,1.2115,1.2115,2024-01-02,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14192,Cosmaline Local,394985,196522,1,1.03,1.2115,2024-01-02,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14193,Cosmaline Local,394994,196522,1,0.9405,1.2115,2024-01-02,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14194,Cosmaline Local,395092,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14195,Cosmaline Local,395101,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14196,Cosmaline Local,395103,196522,2,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14197,Cosmaline Local,395109,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14198,Cosmaline Local,391368,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14199,Cosmaline Local,391287,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14200,Cosmaline Local,391300,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14201,Cosmaline Local,391359,196522,2,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14202,Cosmaline Local,395069,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14203,Cosmaline Local,395105,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14204,Cosmaline Local,395115,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14205,Cosmaline Local,395129,196522,5,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14206,Cosmaline Local,391310,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14207,Cosmaline Local,391331,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14208,Cosmaline Local,391354,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14209,Cosmaline Local,391277,196522,1,1.2115,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14210,Cosmaline Local,395040,196522,1,0.9395,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14211,Cosmaline Local,395044,196522,3,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14212,Cosmaline Local,395060,196522,1,1.03,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14213,Cosmaline Local,395074,196522,1,0.873,1.2115,2024-01-03,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14214,Cosmaline Local,394770,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14215,Cosmaline Local,395128,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14216,Cosmaline Local,395132,196522,2,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14217,Cosmaline Local,395110,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14218,Cosmaline Local,395121,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14219,Cosmaline Local,395131,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14220,Cosmaline Local,395138,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14221,Cosmaline Local,395145,196522,1,1.1505,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14222,Cosmaline Local,395182,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14223,Cosmaline Local,395346,196522,2,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14224,Cosmaline Local,395075,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14225,Cosmaline Local,395091,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14226,Cosmaline Local,395315,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14227,Cosmaline Local,395307,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14228,Cosmaline Local,395322,196522,2,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14229,Cosmaline Local,395188,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14230,Cosmaline Local,395245,196522,1,1.03,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14231,Cosmaline Local,395297,196522,1,1.0,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14232,Cosmaline Local,395305,196522,2,0.9695,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14233,Cosmaline Local,395195,196522,1,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14234,Cosmaline Local,395256,196522,5,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14235,Cosmaline Local,395045,196522,1,1.1945,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14236,Cosmaline Local,395086,196522,2,1.2115,1.2115,2024-01-04,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14237,Cosmaline Local,395584,196522,1,1.329,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14238,Cosmaline Local,395527,196522,2,1.0895,1.329,2024-01-22,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14239,Cosmaline Local,395220,196522,1,1.1565,1.2115,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14240,Cosmaline Local,391439,196522,1,0.7015,1.098,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14241,Cosmaline Local,391472,196522,7,1.2115,1.2115,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14242,Cosmaline Local,394718,196522,3,1.03,1.2115,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14243,Cosmaline Local,391388,196522,1,1.2115,1.2115,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14244,Cosmaline Local,391373,196522,6,1.03,1.2115,2024-01-31,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14245,Cosmaline Local,396245,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14246,Cosmaline Local,396406,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14247,Cosmaline Local,396419,196522,2,1.1295,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14248,Cosmaline Local,396309,196522,2,1.1295,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14249,Cosmaline Local,396388,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14250,Cosmaline Local,396399,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14251,Cosmaline Local,396301,196522,1,1.1635,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14252,Cosmaline Local,396382,196522,2,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14253,Cosmaline Local,396384,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14254,Cosmaline Local,396305,196522,1,1.329,1.329,2024-01-16,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14255,Cosmaline Local,396246,196522,1,1.329,1.329,2024-01-13,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14256,Cosmaline Local,396253,196522,1,1.329,1.329,2024-01-13,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14257,Cosmaline Local,396258,196522,1,1.329,1.329,2024-01-13,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14258,Cosmaline Local,396255,196522,2,1.329,1.329,2024-01-15,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14259,Cosmaline Local,396231,196522,1,1.329,1.329,2024-01-15,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14260,Cosmaline Local,396284,196522,1,1.329,1.329,2024-01-15,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14261,Cosmaline Local,396478,196522,3,1.329,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14262,Cosmaline Local,396351,196522,1,1.303,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14263,Cosmaline Local,396474,196522,2,1.329,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14264,Cosmaline Local,396529,196522,5,1.096,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14265,Cosmaline Local,396490,196522,1,1.329,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14266,Cosmaline Local,396272,196522,2,1.329,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14267,Cosmaline Local,396291,196522,2,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14268,Cosmaline Local,396464,196522,1,1.1035,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14269,Cosmaline Local,396465,196522,3,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14270,Cosmaline Local,396467,196522,1,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14271,Cosmaline Local,396484,196522,1,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14272,Cosmaline Local,396531,196522,1,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14273,Cosmaline Local,396580,196522,2,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14274,Cosmaline Local,396441,196522,1,1.082,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14275,Cosmaline Local,396619,196522,1,1.1295,1.329,2024-01-17,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14276,Cosmaline Local,396349,196522,3,1.2835,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14277,Cosmaline Local,396658,196522,1,1.088,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14278,Cosmaline Local,396678,196522,1,1.123,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14279,Cosmaline Local,396700,196522,1,1.329,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14280,Cosmaline Local,396213,196522,1,1.329,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14281,Cosmaline Local,396594,196522,2,1.329,1.329,2024-01-18,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14282,Cosmaline Local,396749,196522,1,1.329,1.329,2024-01-19,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14283,Cosmaline Local,396745,196522,1,1.1295,1.329,2024-01-19,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14284,Cosmaline Local,396770,196522,1,1.1295,1.329,2024-01-19,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
14285,Cosmaline Local,396437,196522,1,1.329,1.329,2024-01-19,REVENUE VAT 11%,196522,cosmal cure professional oh my curls light touch conditioner,"['Best Sellers', 'Hair Care', 'Curly & Wavy Hair', 'Free From Sulfate & Silicone']"
