OPERATING_UNIT_NAME,ORACLE_REFERENCE_ORDER_NUMBER,ECOM_REFERENCE_ORDER_NUMBER,ORDER_TYPE,ORDER_TYPE_NAME,ORDERED_ITEM,ORDERED_QUANTITY,PRICING_QUANTITY_UOM,UNIT_SELLING_PRICE (after discount without vat),UNIT_LIST_PRICE( original price before discount without vat),ORDERED_DATE,CUSTOMER_NAME,TAX_CODE
Cosmaline Local,2822,398158,S,COS POS SLS,174401,1,Pcs,1.0270000000000001,1.284,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,174430,2,Pcs,1.135,1.419,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,174342,1,Pcs,1.153,1.4415,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,174346,2,Pcs,1.153,1.4415,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,180601,1,Pcs,0.7205,0.901,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,175043,2,Pcs,0.6980000000000001,0.6980000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,175231,2,Pcs,0.6980000000000001,0.6980000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398158,S,COS POS SLS,200160,6,Pcs,0.775,0.9685,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,175034,2,Pcs,0.901,0.901,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,196520,2,Pcs,1.216,1.216,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,193855,2,Pcs,2.027,2.027,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,174230,2,Pcs,3.6485000000000003,3.6485000000000003,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,191422,2,Pcs,0.811,0.811,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,180605,2,Pcs,1.1035000000000001,1.1035000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,180120,2,Pcs,0.9460000000000001,0.9460000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,180710,2,Pcs,1.982,1.982,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398154,S,COS POS SLS,174962,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398141,S,COS POS SLS,175311,2,Pcs,0.865,1.081,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398141,S,COS POS SLS,175308,1,Pcs,0.793,0.991,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2822,398141,S,COS POS SLS,196540,2,Pcs,0.8290000000000001,1.036,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010545,1,Pcs,4.144,4.144,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010463,1,Pcs,6.306500000000001,6.306500000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010168,1,Pcs,5.4055,5.4055,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0004475,1,Pcs,1.7570000000000001,1.7570000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398158,S,CHS BU5 POS SLS,D0010213,2,Pcs,1.7205000000000001,1.7205000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010419,1,Pcs,1.4325,1.4325,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010486,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26240,398141,S,CHS BU5 POS SLS,D0010488,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2820,398141,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2820,398154,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2820,398158,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-27,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398740,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398429,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398445,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398510,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398551,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398574,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398595,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398600,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398679,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398689,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398703,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.0,1.0,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398719,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2772,398726,S,COS POS SLS,SHIPPING_LOCAL,1,Pcs,0.9009,0.9009,2024-02-12,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398729,S,COS POS SLS,174501,1,Pcs,0.7085,0.8335,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398729,S,COS POS SLS,174550,1,Pcs,0.3635,0.42800000000000005,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398729,S,COS POS SLS,175035,1,Pcs,0.766,0.901,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398729,S,COS POS SLS,175044,1,Pcs,0.785,0.9235000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,196522,1,Pcs,1.1295,1.329,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,174271,1,Pcs,0.8615,1.0135,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,193616,1,Pcs,0.9570000000000001,1.1260000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,196455,1,Pcs,1.034,1.216,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,194025,1,Pcs,1.225,1.4415,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398425,S,COS POS SLS,193910,1,Pcs,0.9,1.0585,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398731,S,COS POS SLS,174956,1,Pcs,0.8560000000000001,0.8560000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398731,S,COS POS SLS,174720,1,Pcs,1.081,1.081,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,175053,1,Pcs,0.6755,0.6980000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,196520,1,Pcs,1.177,1.216,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,193616,1,Pcs,1.0895000000000001,1.1260000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,196573,1,Pcs,1.264,1.3065,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,196450,1,Pcs,1.177,1.216,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,174272,1,Pcs,0.9805,1.0135,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,833992,1,Pcs,0.4665,0.48200000000000004,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,180120,1,Pcs,0.9155000000000001,0.9460000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,832651,1,Pcs,0.8195,0.8470000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,176525,1,Pcs,0.8715,0.901,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,174992,1,Pcs,0.9155000000000001,0.9460000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Cosmaline Local,2773,398678,S,COS POS SLS,175229,1,Pcs,0.6755,0.6980000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 3,446,398564,S,CHS BU3 POS SLS,C0003733,1,Pcs,4.1755,4.1755,2024-02-13,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0003125,1,Pcs,0.629,0.629,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010247,1,Pcs,1.9280000000000002,1.9280000000000002,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010628,1,Pcs,1.5090000000000001,1.5090000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010498,1,Pcs,1.1035000000000001,1.1035000000000001,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010559,1,Pcs,3.4235,3.4235,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010537,1,Pcs,1.063,1.063,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0009387,1,Pcs,1.764,1.764,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26208,398731,S,CHS BU5 POS SLS,D0010230,1,Pcs,1.59,1.59,2024-02-10,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010541,1,Pcs,1.0765,1.0765,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010410,1,Pcs,2.072,2.072,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0003175,1,Pcs,1.063,1.063,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010511,1,Pcs,4.054,4.054,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010636,1,Pcs,4.5045,4.5045,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010384,1,Pcs,2.3515,2.3515,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398429,S,CHS BU5 POS SLS,D0006286,1,Pcs,1.9415,1.9415,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010630,1,Pcs,0.7465,0.8785000000000001,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26212,398445,S,CHS BU5 POS SLS,D0010467,1,Pcs,1.5495,1.5495,2024-02-12,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398418,S,CHS BU5 POS SLS,D0010536,2,Pcs,2.2525,2.2525,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0004475,1,Pcs,1.7570000000000001,1.7570000000000001,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0003175,1,Pcs,1.063,1.063,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398422,S,CHS BU5 POS SLS,D0010105,1,Pcs,15.766,22.072000000000003,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0010627,1,Pcs,0.9460000000000001,0.9460000000000001,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0009616,1,Pcs,1.6215000000000002,1.6215000000000002,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0009612,1,Pcs,2.572,2.572,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0010385,1,Pcs,2.3515,2.3515,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0010247,1,Pcs,1.9280000000000002,1.9280000000000002,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0010480,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26226,398424,S,CHS BU5 POS SLS,D0010629,1,Pcs,0.8785000000000001,0.8785000000000001,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0003157,1,Pcs,1.0785,1.0785,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0010070,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0010083,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0010088,1,Pcs,1.1260000000000001,1.1260000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0010269,1,Pcs,0.9775,0.9775,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398615,S,CHS BU5 POS SLS,D0010631,1,Pcs,0.8785000000000001,0.8785000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398559,S,CHS BU5 POS SLS,D0005332,1,Pcs,1.7570000000000001,1.7570000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398559,S,CHS BU5 POS SLS,D0010389,1,Pcs,1.4415,1.4415,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398559,S,CHS BU5 POS SLS,D0010477,1,Pcs,0.9570000000000001,1.1260000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398559,S,CHS BU5 POS SLS,D0010630,1,Pcs,0.7465,0.8785000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398559,S,CHS BU5 POS SLS,D0010493,1,Pcs,0.9570000000000001,1.1260000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398461,S,CHS BU5 POS SLS,D0010243,1,Pcs,2.757,2.757,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398493,S,CHS BU5 POS SLS,D0010476,2,Pcs,0.7615000000000001,0.7615000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398493,S,CHS BU5 POS SLS,D0010631,1,Pcs,0.8785000000000001,0.8785000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26227,398493,S,CHS BU5 POS SLS,D0010633,1,Pcs,0.8785000000000001,0.8785000000000001,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26228,398633,S,CHS BU5 POS SLS,D0010247,2,Pcs,1.9280000000000002,1.9280000000000002,2024-02-09,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26228,398617,S,CHS BU5 POS SLS,D0010001,1,Pcs,2.117,2.117,2024-02-09,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26228,398431,S,CHS BU5 POS SLS,D0010631,1,Pcs,0.8785000000000001,0.8785000000000001,2024-02-09,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26228,398460,S,CHS BU5 POS SLS,D0010557,1,Pcs,1.9955,1.9955,2024-02-09,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 5,26228,398673,S,CHS BU5 POS SLS,D0010477,2,Pcs,0.893,1.1260000000000001,2024-02-09,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU FMCG,1543,398438,S,CHS FMCG POS SLS,A0003330,4,Pcs,1.5405,1.5405,2024-02-07,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1545,398416,S,CHS FMCG POS SLS,A0003049,1,Pcs,2.198,2.198,2024-02-08,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1545,398604,S,CHS FMCG POS SLS,A0003489,1,Pcs,2.198,2.198,2024-02-08,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1545,398563,S,CHS FMCG POS SLS,A0003049,2,Pcs,2.198,2.198,2024-02-08,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1545,398563,S,CHS FMCG POS SLS,A0003479,2,Pcs,2.198,2.198,2024-02-08,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1546,398631,S,CHS FMCG POS SLS,1110,1,Pcs,1.5405,1.5405,2024-02-09,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1531,398514,S,CHS FMCG POS SLS,A0003250,12,Pcs,1.4695,1.5405,2024-02-13,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU FMCG,1531,398463,S,CHS FMCG POS SLS,B0004045,12,Pcs,1.135,1.135,2024-02-13,E-commerce,REVENUE VAT FMCG 11%
Ch. Sarraf BU 3,454,398476,S,CHS BU3 POS SLS,C0003729,1,Pcs,5.2525,5.2525,2024-02-07,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 3,458,398625,S,CHS BU3 POS SLS,C0003733,1,Pcs,4.1755,4.1755,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 3,458,398583,S,CHS BU3 POS SLS,C0003751,1,Pcs,6.3740000000000006,6.3740000000000006,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 3,458,398615,S,CHS BU3 POS SLS,C0003751,1,Pcs,6.3740000000000006,6.3740000000000006,2024-02-08,E-commerce,REVENUE VAT 11%
Ch. Sarraf BU 3,458,398623,S,CHS BU3 POS SLS,C0003733,1,Pcs,4.1755,4.1755,2024-02-08,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398811,S,COS POS SLS,197920,1,Pcs,0.811,1.0135,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398811,S,COS POS SLS,174150,1,Pcs,0.811,1.0135,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398811,S,COS POS SLS,174346,1,Pcs,1.153,1.4415,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398811,S,COS POS SLS,176560,1,Pcs,0.5945,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398811,S,COS POS SLS,175041,1,Pcs,0.5585,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,174272,1,Pcs,0.8105,1.0135,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,175030,1,Pcs,0.5585,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,175040,1,Pcs,0.5585,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,197955,1,Pcs,0.7205,0.901,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,174401,1,Pcs,1.0270000000000001,1.284,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,175229,1,Pcs,0.5585,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,176550,1,Pcs,0.5945,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,174431,1,Pcs,1.135,1.419,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,174450,1,Pcs,1.243,1.554,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,174150,1,Pcs,0.8105,1.0135,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398828,S,COS POS SLS,193855,1,Pcs,1.6565,2.027,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398828,S,COS POS SLS,833236,1,Pcs,0.2295,0.23850000000000002,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398828,S,COS POS SLS,196522,1,Pcs,1.086,1.329,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398494,S,COS POS SLS,174401,4,Pcs,1.284,1.284,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398494,S,COS POS SLS,191235,1,Pcs,1.081,1.081,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398828,S,COS POS SLS,196455,1,Pcs,0.994,1.216,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398828,S,COS POS SLS,194025,1,Pcs,1.1780000000000002,1.4415,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398597,S,COS POS SLS,197120,15,Pcs,1.5765,1.5765,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,174410,2,Pcs,1.284,1.284,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,180670,2,Pcs,1.5315,1.5315,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,174877,5,Pcs,0.7885000000000001,0.7885000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,174876,4,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176550,1,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176505,1,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176533,1,Pcs,1.1935,1.1935,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176561,1,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176565,1,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176520,1,Pcs,0.743,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,176525,1,Pcs,0.901,0.901,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398687,S,COS POS SLS,174956,4,Pcs,0.8560000000000001,0.8560000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398629,S,COS POS SLS,174908,4,Pcs,0.632,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398572,S,COS POS SLS,175053,1,Pcs,0.5935,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398572,S,COS POS SLS,175041,1,Pcs,0.5935,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398572,S,COS POS SLS,175231,1,Pcs,0.5935,0.6980000000000001,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398572,S,COS POS SLS,176545,1,Pcs,0.632,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398572,S,COS POS SLS,176561,1,Pcs,0.632,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398816,S,COS POS SLS,197953,1,Pcs,0.7205,0.901,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398820,S,COS POS SLS,196485,1,Pcs,1.5895000000000001,2.0045,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398820,S,COS POS SLS,196450,3,Pcs,0.9645,1.216,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398820,S,COS POS SLS,191240,1,Pcs,0.8575,1.081,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398514,S,COS POS SLS,180665,2,Pcs,1.461,1.5315,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398514,S,COS POS SLS,180660,1,Pcs,1.461,1.5315,2024-02-13,E-commerce,REVENUE VAT 11%
Cosmaline Local,2774,398514,S,COS POS SLS,176505,2,Pcs,0.7090000000000001,0.743,2024-02-13,E-commerce,REVENUE VAT 11%
