ShprNo,HAWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO
11150,8596260671,2023-12-11,0.0,USD,4.8,2023-12-15,151223KS
11150,8596260672,2023-12-06,0.0,USD,1.725,2023-12-08,081223KM
11150,8596260673,2023-12-06,0.0,USD,15.21,2023-12-08,081223KM
11150,8596260674,2023-12-07,0.0,USD,24.78,2023-12-08,081223KM
11150,8596260675,2023-12-12,0.0,USD,10.34,2023-12-15,151223KS
11150,8596260676,2023-12-07,0.0,USD,13.485,2023-12-08,081223KM
11150,8596260677,2023-12-08,0.0,USD,10.75,2023-12-15,151223KS
11150,8596260679,2023-12-07,0.0,USD,12.62,2023-12-08,081223KM
11150,8596260680,2023-12-08,0.0,USD,16.09,2023-12-15,151223KS
11150,8596260681,2023-12-09,0.0,USD,4.61,2023-12-15,151223KS
11150,8596260683,2023-12-06,0.0,USD,10.93,2023-12-08,081223KM
11150,8596260685,2023-12-06,0.0,USD,16.325,2023-12-08,081223KM
11150,8596260687,2023-12-07,0.0,USD,9.155,2023-12-08,081223KM
11150,8596260688,2023-12-06,0.0,USD,13.295,2023-12-08,081223KM
11150,8596260689,2023-12-06,0.0,USD,7.465,2023-12-08,081223KM
11150,8596260690,2023-12-07,0.0,USD,12.23,2023-12-08,081223KM
11150,8596260691,2023-12-06,0.0,USD,4.245,2023-12-08,081223KM
11150,8596260692,2023-12-06,0.0,USD,10.54,2023-12-08,081223KM
11150,8596260693,2023-12-06,0.0,USD,5.075,2023-12-08,081223KM
11150,8596260696,2023-12-06,0.0,USD,30.0,2023-12-08,081223KM
11150,8596260697,2023-12-07,0.0,USD,5.705,2023-12-08,081223KM
11150,8596260698,2023-12-07,0.0,USD,5.26,2023-12-08,081223KM
11150,8596260699,2023-12-06,0.0,USD,6.67,2023-12-08,081223KM
11150,8596260700,2023-12-08,0.0,USD,6.185,2023-12-15,151223KS
11150,8596260701,2023-12-06,0.0,USD,11.3,2023-12-08,081223KM
11150,8596260702,2023-12-06,0.0,USD,16.855,2023-12-08,081223KM
11150,8596260703,2023-12-12,0.0,USD,7.435,2023-12-15,151223KS
11150,8596260704,2023-12-06,0.0,USD,6.15,2023-12-08,081223KM
11150,8596260705,2023-12-07,0.0,USD,7.1,2023-12-08,081223KM
11150,8596260706,2023-12-06,0.0,USD,8.45,2023-12-08,081223KM
11150,8596260707,2023-12-08,0.0,USD,7.91,2023-12-15,151223KS
11150,8596260708,2023-12-11,0.0,USD,13.69,2023-12-15,151223KS
11150,8596260709,2023-12-06,0.0,USD,4.725,2023-12-08,081223KM
11150,8596260710,2023-12-07,0.0,USD,12.36,2023-12-08,081223KM
11150,8596260711,2023-12-08,0.0,USD,4.12,2023-12-15,151223KS
11150,8596260712,2023-12-08,0.0,USD,3.94,2023-12-15,151223KS
11150,8596260713,2023-12-09,0.0,USD,10.37,2023-12-15,151223KS
11150,8596260714,2023-12-07,0.0,USD,5.025,2023-12-08,081223KM
11150,8596260715,2023-12-07,0.0,USD,13.755,2023-12-08,081223KM
11150,8596260716,2023-12-07,0.0,USD,10.34,2023-12-08,081223KM
11150,8596260717,2023-12-06,0.0,USD,6.99,2023-12-08,081223KM
11150,8596260718,2023-12-08,0.0,USD,10.02,2023-12-15,151223KS
11150,8596260719,2023-12-11,0.0,USD,6.065,2023-12-15,151223KS
11150,8596260720,2023-12-06,0.0,USD,38.435,2023-12-08,081223KM
11150,8596260721,2023-12-06,0.0,USD,5.44,2023-12-08,081223KM
11150,8596260722,2023-12-09,0.0,USD,16.9,2023-12-15,151223KS
11150,8596260723,2023-12-07,0.0,USD,10.605,2023-12-08,081223KM
11150,8596260724,2023-12-09,0.0,USD,10.29,2023-12-15,151223KS
11150,8596260725,2023-12-08,0.0,USD,10.1,2023-12-15,151223KS
11150,8596260726,2023-12-12,0.0,USD,4.305,2023-12-15,151223KS
11150,8596260727,2023-12-06,0.0,USD,6.895,2023-12-08,081223KM
11150,8596260730,2023-12-09,0.0,USD,10.2,2023-12-15,151223KS
11150,8596260731,2023-12-06,0.0,USD,14.705,2023-12-08,081223KM
11150,8596260732,2023-12-06,0.0,USD,11.78,2023-12-08,081223KM
11150,8596260734,2023-12-06,0.0,USD,6.185,2023-12-08,081223KM
11150,8596260736,2023-12-12,0.0,USD,7.28,2023-12-15,151223KS
11150,8596260737,2023-12-12,0.0,USD,20.6,2023-12-15,151223KS
11150,8596260739,2023-12-07,0.0,USD,10.44,2023-12-08,081223KM
11150,8596260741,2023-12-06,0.0,USD,13.1,2023-12-08,081223KM
11150,8596260742,2023-12-06,0.0,USD,11.375,2023-12-08,081223KM
11150,8596260743,2023-12-07,0.0,USD,3.6,2023-12-08,081223KM
11150,8596260744,2023-12-06,0.0,USD,17.735,2023-12-08,081223KM
11150,8596260745,2023-12-06,0.0,USD,19.285,2023-12-08,081223KM
11150,8596260746,2023-12-08,0.0,USD,10.4,2023-12-15,151223KS
11150,8596260747,2023-12-09,0.0,USD,34.66,2023-12-15,151223KS
11150,8596260748,2023-12-06,0.0,USD,6.72,2023-12-08,081223KM
11150,8596260749,2023-12-08,0.0,USD,10.44,2023-12-15,151223KS
11150,8596260750,2023-12-08,0.0,USD,10.58,2023-12-15,151223KS
11150,8596260751,2023-12-07,0.0,USD,10.17,2023-12-08,081223KM
11150,8596260753,2023-12-07,0.0,USD,6.155,2023-12-08,081223KM
11150,8596260755,2023-12-09,0.0,USD,12.21,2023-12-15,151223KS
11150,8596260756,2023-12-06,0.0,USD,5.565,2023-12-08,081223KM
11150,8596260757,2023-12-06,0.0,USD,26.485,2023-12-08,081223KM
11150,8596260759,2023-12-07,0.0,USD,14.22,2023-12-08,081223KM
11150,8596260760,2023-12-06,0.0,USD,12.345,2023-12-08,081223KM
11150,8596260761,2023-12-06,0.0,USD,13.945,2023-12-08,081223KM
11150,8596260762,2023-12-08,0.0,USD,6.2,2023-12-15,151223KS
11150,8596260763,2023-12-06,0.0,USD,9.92,2023-12-08,081223KM
11150,8596260764,2023-12-06,0.0,USD,11.09,2023-12-08,081223KM
11150,8596260765,2023-12-08,0.0,USD,11.505,2023-12-15,151223KS
11150,8596260766,2023-12-08,0.0,USD,5.145,2023-12-15,151223KS
11150,8596260768,2023-12-07,0.0,USD,10.32,2023-12-08,081223KM
11150,8596260769,2023-12-07,0.0,USD,16.18,2023-12-08,081223KM
11150,8596260770,2023-12-07,0.0,USD,13.195,2023-12-08,081223KM
11150,8596260771,2023-12-11,0.0,USD,11.9,2023-12-15,151223KS
11150,8596260773,2023-12-06,0.0,USD,10.61,2023-12-08,081223KM
11150,8596260774,2023-12-08,0.0,USD,14.765,2023-12-15,151223KS
11150,8596260775,2023-12-06,0.0,USD,13.175,2023-12-08,081223KM
11150,8596260777,2023-12-07,0.0,USD,6.05,2023-12-08,081223KM
11150,8596260778,2023-12-06,0.0,USD,3.075,2023-12-08,081223KM
11150,8596260779,2023-12-13,0.0,USD,3.94,2023-12-15,151223KS
11150,8596260780,2023-12-08,0.0,USD,10.735,2023-12-15,151223KS
11150,8596260781,2023-12-06,0.0,USD,6.485,2023-12-08,081223KM
11150,8596260782,2023-12-06,0.0,USD,9.735,2023-12-08,081223KM
11150,8596260783,2023-12-06,0.0,USD,8.11,2023-12-08,081223KM
11150,8596260784,2023-12-11,0.0,USD,8.415,2023-12-15,151223KS
11150,8596260785,2023-12-06,0.0,USD,10.975,2023-12-08,081223KM
11150,8596260786,2023-12-09,0.0,USD,4.99,2023-12-15,151223KS
11150,8596260787,2023-12-07,0.0,USD,6.58,2023-12-08,081223KM
11150,8596260789,2023-12-06,0.0,USD,8.335,2023-12-08,081223KM
11150,8596260790,2023-12-08,0.0,USD,10.05,2023-12-15,151223KS
11150,8596260791,2023-12-08,0.0,USD,14.89,2023-12-15,151223KS
11150,8596260792,2023-12-08,0.0,USD,10.395,2023-12-15,151223KS
11150,8596260793,2023-12-06,0.0,USD,5.88,2023-12-08,081223KM
11150,8596260794,2023-12-06,0.0,USD,7.955,2023-12-08,081223KM
11150,8596260795,2023-12-06,0.0,USD,8.31,2023-12-08,081223KM
11150,8596260796,2023-12-07,0.0,USD,5.4,2023-12-08,081223KM
11150,8596260798,2023-12-08,0.0,USD,15.0,2023-12-15,151223KS
11150,8596260800,2023-12-06,0.0,USD,6.755,2023-12-08,081223KM
11150,8596260801,2023-12-07,0.0,USD,9.26,2023-12-08,081223KM
11150,8596260802,2023-12-06,0.0,USD,10.34,2023-12-08,081223KM
11150,8596260803,2023-12-06,0.0,USD,7.51,2023-12-08,081223KM
11150,8596260804,2023-12-06,0.0,USD,18.83,2023-12-08,081223KM
11150,8596260805,2023-12-06,0.0,USD,5.595,2023-12-08,081223KM
11150,8596260807,2023-12-08,0.0,USD,7.23,2023-12-15,151223KS
11150,8596260808,2023-12-07,0.0,USD,19.14,2023-12-08,081223KM
11150,8596260809,2023-12-06,0.0,USD,2.185,2023-12-08,081223KM
11150,8596260810,2023-12-06,0.0,USD,17.945,2023-12-08,081223KM
11150,8596260811,2023-12-06,0.0,USD,10.695,2023-12-08,081223KM
11150,8596260812,2023-12-07,0.0,USD,10.245,2023-12-08,081223KM
11150,8596260813,2023-12-08,0.0,USD,10.74,2023-12-15,151223KS
11150,8596260814,2023-12-07,0.0,USD,9.035,2023-12-08,081223KM
11150,8596260815,2023-12-06,0.0,USD,3.28,2023-12-08,081223KM
11150,8596260816,2023-12-09,0.0,USD,10.41,2023-12-15,151223KS
11150,8596260817,2023-12-06,0.0,USD,7.9,2023-12-08,081223KM
11150,8596260818,2023-12-06,0.0,USD,12.615,2023-12-08,081223KM
11150,8596260819,2023-12-06,0.0,USD,5.375,2023-12-08,081223KM
11150,8596260820,2023-12-07,0.0,USD,10.48,2023-12-08,081223KM
11150,8596260821,2023-12-07,0.0,USD,11.06,2023-12-08,081223KM
11150,8596260822,2023-12-11,0.0,USD,13.62,2023-12-15,151223KS
11150,8596260824,2023-12-06,0.0,USD,5.9,2023-12-08,081223KM
11150,8596260826,2023-12-13,0.0,USD,17.7,2023-12-15,151223KS
11150,8596260827,2023-12-06,0.0,USD,7.135,2023-12-08,081223KM
11150,8596260828,2023-12-06,0.0,USD,12.18,2023-12-08,081223KM
11150,8596260829,2023-12-08,0.0,USD,11.19,2023-12-15,151223KS
11150,8596260830,2023-12-06,0.0,USD,10.44,2023-12-08,081223KM
11150,8596260831,2023-12-13,0.0,USD,10.695,2023-12-15,151223KS
11150,8596260832,2023-12-08,0.0,USD,10.025,2023-12-15,151223KS
11150,8596260833,2023-12-06,0.0,USD,3.94,2023-12-08,081223KM
11150,8596260834,2023-12-07,0.0,USD,7.25,2023-12-08,081223KM
11150,8596260835,2023-12-08,0.0,USD,9.6,2023-12-15,151223KS
11150,8596260836,2023-12-06,0.0,USD,10.335,2023-12-08,081223KM
11150,8596260837,2023-12-07,0.0,USD,10.36,2023-12-08,081223KM
11150,8596260838,2023-12-09,0.0,USD,12.42,2023-12-15,151223KS
11150,8596260839,2023-12-06,0.0,USD,29.075,2023-12-08,081223KM
11150,8596260840,2023-12-08,0.0,USD,4.78,2023-12-15,151223KS
11150,8596260841,2023-12-11,0.0,USD,10.71,2023-12-15,151223KS
11150,8596260842,2023-12-06,0.0,USD,15.8,2023-12-08,081223KM
11150,8596260843,2023-12-06,0.0,USD,6.0,2023-12-08,081223KM
11150,8596260844,2023-12-07,0.0,USD,15.17,2023-12-08,081223KM
11150,8596260845,2023-12-08,0.0,USD,15.06,2023-12-15,151223KS
11150,8596260846,2023-12-06,0.0,USD,12.04,2023-12-08,081223KM
11150,8596260848,2023-12-06,0.0,USD,8.66,2023-12-08,081223KM
11150,8596260850,2023-12-07,0.0,USD,13.955,2023-12-08,081223KM
11150,8596260851,2023-12-11,0.0,USD,24.505,2023-12-15,151223KS
11150,8596260852,2023-12-06,0.0,USD,5.965,2023-12-08,081223KM
11150,8596260853,2023-12-06,0.0,USD,10.705,2023-12-08,081223KM
11150,8596260854,2023-12-08,0.0,USD,4.555,2023-12-15,151223KS
11150,8596260855,2023-12-06,0.0,USD,5.975,2023-12-08,081223KM
11150,8596260856,2023-12-06,0.0,USD,5.225,2023-12-08,081223KM
11150,8596260857,2023-12-07,0.0,USD,10.15,2023-12-08,081223KM
11150,8596260858,2023-12-06,0.0,USD,14.61,2023-12-08,081223KM
11150,8596260860,2023-12-08,0.0,USD,10.37,2023-12-15,151223KS
11150,8596260863,2023-12-11,0.0,USD,10.215,2023-12-15,151223KS
11150,8596260864,2023-12-12,0.0,USD,8.415,2023-12-15,151223KS
11150,8596260865,2023-12-09,0.0,USD,14.61,2023-12-15,151223KS
11150,8596260866,2023-12-06,0.0,USD,10.255,2023-12-08,081223KM
11150,8596260867,2023-12-12,0.0,USD,18.03,2023-12-15,151223KS
11150,8596260869,2023-12-08,0.0,USD,7.525,2023-12-15,151223KS
11150,8596260871,2023-12-07,0.0,USD,12.765,2023-12-08,081223KM
11150,8596260872,2023-12-06,0.0,USD,11.285,2023-12-08,081223KM
11150,8596260873,2023-12-06,0.0,USD,10.515,2023-12-08,081223KM
11150,8596260874,2023-12-06,0.0,USD,11.75,2023-12-08,081223KM
11150,8596260875,2023-12-06,0.0,USD,8.185,2023-12-08,081223KM
11150,8596260876,2023-12-06,0.0,USD,10.38,2023-12-08,081223KM
11150,8596260877,2023-12-06,0.0,USD,3.895,2023-12-08,081223KM
11150,8596260878,2023-12-07,0.0,USD,7.055,2023-12-08,081223KM
11150,8596260879,2023-12-11,0.0,USD,10.37,2023-12-15,151223KS
11150,8596260880,2023-12-07,0.0,USD,2.53,2023-12-08,081223KM
11150,8596260881,2023-12-07,0.0,USD,10.61,2023-12-08,081223KM
11150,8596260882,2023-12-15,0.0,USD,11.875,2023-12-19,191223KP
11150,8596260883,2023-12-06,0.0,USD,3.03,2023-12-08,081223KM
11150,8596260884,2023-12-07,0.0,USD,15.065,2023-12-08,081223KM
11150,8596260885,2023-12-06,0.0,USD,14.195,2023-12-08,081223KM
11150,8596260886,2023-12-07,0.0,USD,11.375,2023-12-08,081223KM
11150,8596260887,2023-12-07,0.0,USD,6.905,2023-12-08,081223KM
11150,8596260888,2023-12-09,0.0,USD,8.63,2023-12-15,151223KS
11150,8596260889,2023-12-07,0.0,USD,10.395,2023-12-08,081223KM
11150,8596260890,2023-12-06,0.0,USD,7.375,2023-12-08,081223KM
11150,8596260891,2023-12-07,0.0,USD,6.545,2023-12-08,081223KM
11150,8596260892,2023-12-09,0.0,USD,5.945,2023-12-15,151223KS
11150,8596260893,2023-12-06,0.0,USD,19.435,2023-12-08,081223KM
11150,8596260894,2023-12-08,0.0,USD,10.405,2023-12-15,151223KS
11150,8596260895,2023-12-06,0.0,USD,6.84,2023-12-08,081223KM
11150,8596260896,2023-12-08,0.0,USD,7.375,2023-12-15,151223KS
11150,8596260897,2023-12-07,0.0,USD,10.395,2023-12-08,081223KM
11150,8596260898,2023-12-13,0.0,USD,10.795,2023-12-15,151223KS
11150,8596260899,2023-12-11,0.0,USD,30.285,2023-12-15,151223KS
11150,8596260900,2023-12-08,0.0,USD,13.21,2023-12-15,151223KS
11150,8596260901,2023-12-11,0.0,USD,6.99,2023-12-15,151223KS
11150,8596260902,2023-12-07,0.0,USD,25.82,2023-12-08,081223KM
11150,8596260903,2023-12-06,0.0,USD,14.905,2023-12-08,081223KM
11150,8596260904,2023-12-08,0.0,USD,5.775,2023-12-15,151223KS
11150,8596260905,2023-12-06,0.0,USD,12.25,2023-12-08,081223KM
11150,8596260907,2023-12-07,0.0,USD,15.0,2023-12-08,081223KM
11150,8596260908,2023-12-07,0.0,USD,1.455,2023-12-08,081223KM
11150,8596260909,2023-12-08,0.0,USD,7.36,2023-12-15,151223KS
11150,8596260910,2023-12-06,0.0,USD,9.865,2023-12-08,081223KM
11150,8596260911,2023-12-06,0.0,USD,19.775,2023-12-08,081223KM
11150,8596260912,2023-12-06,0.0,USD,5.39,2023-12-08,081223KM
11150,8596260914,2023-12-06,0.0,USD,10.61,2023-12-08,081223KM
11150,8596260915,2023-12-08,0.0,USD,10.495,2023-12-15,151223KS
11150,8596260916,2023-12-08,0.0,USD,10.27,2023-12-15,151223KS
11150,8596260917,2023-12-11,0.0,USD,26.75,2023-12-15,151223KS
11150,8596260918,2023-12-07,0.0,USD,2.685,2023-12-08,081223KM
11150,8596260919,2023-12-06,0.0,USD,10.275,2023-12-08,081223KM
11150,8596260920,2023-12-08,0.0,USD,38.645,2023-12-15,151223KS
11150,8596260921,2023-12-06,0.0,USD,4.59,2023-12-08,081223KM
11150,8596260922,2023-12-12,0.0,USD,5.44,2023-12-15,151223KS
11150,8596260923,2023-12-10,0.0,USD,10.24,2023-12-15,151223KS
11150,8596260924,2023-12-06,0.0,USD,4.54,2023-12-08,081223KM
11150,8596260925,2023-12-08,0.0,USD,10.805,2023-12-15,151223KS
11150,8596260927,2023-12-13,0.0,USD,10.22,2023-12-15,151223KS
11150,8596260928,2023-12-08,0.0,USD,10.49,2023-12-15,151223KS
11150,8596260929,2023-12-06,0.0,USD,13.945,2023-12-08,081223KM
11150,8596260930,2023-12-06,0.0,USD,15.195,2023-12-08,081223KM
11150,8596260931,2023-12-09,0.0,USD,12.34,2023-12-15,151223KS
11150,8596260932,2023-12-11,0.0,USD,2.385,2023-12-15,151223KS
11150,8596260933,2023-12-09,0.0,USD,10.085,2023-12-15,151223KS
11150,8596260934,2023-12-07,0.0,USD,14.535,2023-12-08,081223KM
11150,8596260935,2023-12-15,0.0,USD,3.025,2023-12-19,191223KP
11150,8596260936,2023-12-07,0.0,USD,11.715,2023-12-08,081223KM
11150,8596260938,2023-12-11,0.0,USD,13.295,2023-12-15,151223KS
11150,8596260939,2023-12-11,0.0,USD,5.88,2023-12-15,151223KS
11150,8596260941,2023-12-09,0.0,USD,10.975,2023-12-15,151223KS
11150,8596260942,2023-12-12,0.0,USD,17.37,2023-12-15,151223KS
11150,8596260943,2023-12-06,0.0,USD,10.0,2023-12-08,081223KM
11150,8596260944,2023-12-06,0.0,USD,10.315,2023-12-08,081223KM
11150,8596260945,2023-12-12,0.0,USD,15.845,2023-12-15,151223KS
11150,8596260946,2023-12-09,0.0,USD,21.17,2023-12-15,151223KS
11150,8596260947,2023-12-06,0.0,USD,19.86,2023-12-08,081223KM
11150,8596260949,2023-12-06,0.0,USD,1.985,2023-12-08,081223KM
11150,8596260950,2023-12-09,0.0,USD,14.975,2023-12-15,151223KS
11150,8596260951,2023-12-06,0.0,USD,10.13,2023-12-08,081223KM
11150,8596260952,2023-12-06,0.0,USD,16.9,2023-12-08,081223KM
11150,8596260953,2023-12-06,0.0,USD,6.14,2023-12-08,081223KM
11150,8596260955,2023-12-07,0.0,USD,13.13,2023-12-08,081223KM
11150,8596260956,2023-12-08,0.0,USD,0.0,2023-12-15,151223KS
11150,8596260957,2023-12-08,0.0,USD,2.83,2023-12-15,151223KS
11150,8596260958,2023-12-08,0.0,USD,5.26,2023-12-15,151223KS
11150,8596260959,2023-12-08,0.0,USD,13.4,2023-12-15,151223KS
11150,8596260960,2023-12-06,0.0,USD,23.9,2023-12-08,081223KM
11150,8596260961,2023-12-09,0.0,USD,8.2,2023-12-15,151223KS
11150,8596260962,2023-12-08,0.0,USD,11.08,2023-12-15,151223KS
11150,8596260963,2023-12-06,0.0,USD,20.575,2023-12-08,081223KM
11150,8596260964,2023-12-08,0.0,USD,10.615,2023-12-15,151223KS
11150,8596260965,2023-12-10,0.0,USD,10.23,2023-12-15,151223KS
11150,8596260966,2023-12-08,0.0,USD,6.185,2023-12-15,151223KS
11150,8596260968,2023-12-07,0.0,USD,4.015,2023-12-08,081223KM
11150,8596260969,2023-12-06,0.0,USD,5.85,2023-12-08,081223KM
11150,8596260970,2023-12-07,0.0,USD,8.36,2023-12-08,081223KM
11150,8596260971,2023-12-07,0.0,USD,8.49,2023-12-08,081223KM
11150,8596260972,2023-12-11,0.0,USD,12.24,2023-12-15,151223KS
11150,8596260973,2023-12-07,0.0,USD,10.095,2023-12-08,081223KM
11150,8596260974,2023-12-07,0.0,USD,5.54,2023-12-08,081223KM
11150,8596260975,2023-12-09,0.0,USD,10.045,2023-12-15,151223KS
11150,8596260976,2023-12-07,0.0,USD,11.75,2023-12-08,081223KM
11150,8596260977,2023-12-11,0.0,USD,5.05,2023-12-15,151223KS
11150,8596260978,2023-12-07,0.0,USD,14.155,2023-12-08,081223KM
11150,8596260979,2023-12-07,0.0,USD,10.445,2023-12-08,081223KM
11150,8596260981,2023-12-07,0.0,USD,10.1,2023-12-08,081223KM
11150,8596260982,2023-12-13,0.0,USD,5.76,2023-12-15,151223KS
11150,8596260983,2023-12-07,0.0,USD,8.37,2023-12-08,081223KM
11150,8596260984,2023-12-08,0.0,USD,9.31,2023-12-15,151223KS
11150,8596260985,2023-12-07,0.0,USD,4.57,2023-12-08,081223KM
11150,8596260986,2023-12-07,0.0,USD,13.475,2023-12-08,081223KM
11150,8596260987,2023-12-12,0.0,USD,19.945,2023-12-15,151223KS
11150,8596260988,2023-12-07,0.0,USD,7.25,2023-12-08,081223KM
11150,8596260991,2023-12-07,0.0,USD,10.275,2023-12-08,081223KM
11150,8596260992,2023-12-15,0.0,USD,18.95,2023-12-19,191223KP
11150,8596260994,2023-12-07,0.0,USD,10.43,2023-12-08,081223KM
11150,8596260995,2023-12-07,0.0,USD,10.075,2023-12-08,081223KM
11150,8596260996,2023-12-07,0.0,USD,5.24,2023-12-08,081223KM
11150,8596261000,2023-12-07,0.0,USD,10.685,2023-12-08,081223KM
11150,8596261001,2023-12-08,0.0,USD,13.525,2023-12-15,151223KS
11150,8596261002,2023-12-07,0.0,USD,6.035,2023-12-08,081223KM
11150,8596261003,2023-12-08,0.0,USD,10.95,2023-12-15,151223KS
11150,8596261004,2023-12-07,0.0,USD,15.535,2023-12-08,081223KM
11150,8596261005,2023-12-07,0.0,USD,5.44,2023-12-08,081223KM
11150,8596261006,2023-12-07,0.0,USD,11.21,2023-12-08,081223KM
11150,8596261007,2023-12-07,0.0,USD,11.755,2023-12-08,081223KM
11150,8596261008,2023-12-07,0.0,USD,6.455,2023-12-08,081223KM
11150,8596261009,2023-12-07,0.0,USD,7.635,2023-12-08,081223KM
11150,8596261010,2023-12-07,0.0,USD,19.475,2023-12-08,081223KM
11150,8596261011,2023-12-07,0.0,USD,7.9,2023-12-08,081223KM
11150,8596261012,2023-12-10,0.0,USD,17.095,2023-12-15,151223KS
11150,8596261013,2023-12-08,0.0,USD,7.86,2023-12-15,151223KS
11150,8596261016,2023-12-11,0.0,USD,7.145,2023-12-15,151223KS
11150,8596261018,2023-12-08,0.0,USD,10.24,2023-12-15,151223KS
11150,8596261020,2023-12-08,0.0,USD,9.17,2023-12-15,151223KS
11150,8596261021,2023-12-11,0.0,USD,5.39,2023-12-15,151223KS
11150,8596261022,2023-12-07,0.0,USD,6.035,2023-12-08,081223KM
11150,8596261024,2023-12-09,0.0,USD,8.0,2023-12-15,151223KS
11150,8596261025,2023-12-08,0.0,USD,14.6,2023-12-15,151223KS
11150,8596261026,2023-12-11,0.0,USD,10.335,2023-12-15,151223KS
11150,8596261028,2023-12-11,0.0,USD,19.51,2023-12-15,151223KS
11150,8596261029,2023-12-12,0.0,USD,5.405,2023-12-15,151223KS
11150,8596261031,2023-12-07,0.0,USD,18.985,2023-12-08,081223KM
11150,8596261032,2023-12-07,0.0,USD,6.45,2023-12-08,081223KM
11150,8596261033,2023-12-11,0.0,USD,35.435,2023-12-15,151223KS
11150,8596261036,2023-12-11,0.0,USD,12.105,2023-12-15,151223KS
11150,8596261037,2023-12-07,0.0,USD,10.91,2023-12-08,081223KM
11150,8596261038,2023-12-07,0.0,USD,11.515,2023-12-08,081223KM
11150,8596261039,2023-12-13,0.0,USD,27.61,2023-12-15,151223KS
11150,8596261040,2023-12-09,0.0,USD,7.835,2023-12-15,151223KS
11150,8596261041,2023-12-07,0.0,USD,10.085,2023-12-08,081223KM
11150,8596261043,2023-12-08,0.0,USD,6.25,2023-12-15,151223KS
11150,8596261044,2023-12-09,0.0,USD,10.425,2023-12-15,151223KS
11150,8596261045,2023-12-08,0.0,USD,9.93,2023-12-15,151223KS
11150,8596261047,2023-12-07,0.0,USD,7.375,2023-12-08,081223KM
11150,8596261049,2023-12-11,0.0,USD,6.14,2023-12-15,151223KS
11150,8596261050,2023-12-07,0.0,USD,5.79,2023-12-08,081223KM
11150,8596261051,2023-12-07,0.0,USD,8.495,2023-12-08,081223KM
11150,8596261052,2023-12-07,0.0,USD,22.465,2023-12-08,081223KM
11150,8596261054,2023-12-11,0.0,USD,13.355,2023-12-15,151223KS
11150,8596261055,2023-12-08,0.0,USD,5.67,2023-12-15,151223KS
11150,8596261056,2023-12-11,0.0,USD,7.14,2023-12-15,151223KS
11150,8596261057,2023-12-07,0.0,USD,10.57,2023-12-08,081223KM
11150,8596261059,2023-12-11,0.0,USD,7.255,2023-12-15,151223KS
11150,8596261061,2023-12-08,0.0,USD,5.62,2023-12-15,151223KS
11150,8596261062,2023-12-08,0.0,USD,11.93,2023-12-15,151223KS
11150,8596261063,2023-12-09,0.0,USD,7.35,2023-12-15,151223KS
11150,8596261064,2023-12-11,0.0,USD,12.305,2023-12-15,151223KS
11150,8596261065,2023-12-07,0.0,USD,5.485,2023-12-08,081223KM
11150,8596261066,2023-12-11,0.0,USD,7.96,2023-12-15,151223KS
11150,8596261067,2023-12-08,0.0,USD,10.105,2023-12-15,151223KS
11150,8596261068,2023-12-07,0.0,USD,11.585,2023-12-08,081223KM
11150,8596261069,2023-12-11,0.0,USD,6.82,2023-12-15,151223KS
11150,8596261070,2023-12-08,0.0,USD,6.33,2023-12-15,151223KS
11150,8596261071,2023-12-07,0.0,USD,12.11,2023-12-08,081223KM
11150,8596261072,2023-12-09,0.0,USD,5.755,2023-12-15,151223KS
11150,8596261073,2023-12-13,0.0,USD,4.805,2023-12-15,151223KS
11150,8596261074,2023-12-09,0.0,USD,4.43,2023-12-15,151223KS
11150,8596261075,2023-12-09,0.0,USD,12.055,2023-12-15,151223KS
11150,8596261076,2023-12-07,0.0,USD,8.765,2023-12-08,081223KM
11150,8596261077,2023-12-09,0.0,USD,5.67,2023-12-15,151223KS
11150,8596261078,2023-12-07,0.0,USD,10.39,2023-12-08,081223KM
11150,8596261079,2023-12-07,0.0,USD,3.745,2023-12-08,081223KM
11150,8596261080,2023-12-08,0.0,USD,18.875,2023-12-15,151223KS
11150,8596261081,2023-12-11,0.0,USD,7.285,2023-12-15,151223KS
11150,8596261082,2023-12-07,0.0,USD,7.405,2023-12-08,081223KM
11150,8596261083,2023-12-07,0.0,USD,19.69,2023-12-08,081223KM
11150,8596261084,2023-12-10,0.0,USD,14.605,2023-12-15,151223KS
11150,8596261085,2023-12-09,0.0,USD,10.555,2023-12-15,151223KS
11150,8596261086,2023-12-08,0.0,USD,5.875,2023-12-15,151223KS
11150,8596261087,2023-12-07,0.0,USD,16.67,2023-12-08,081223KM
11150,8596261088,2023-12-07,0.0,USD,15.675,2023-12-08,081223KM
11150,8596261089,2023-12-07,0.0,USD,4.47,2023-12-08,081223KM
11150,8596261090,2023-12-09,0.0,USD,6.735,2023-12-15,151223KS
11150,8596261091,2023-12-09,0.0,USD,13.84,2023-12-15,151223KS
11150,8596261092,2023-12-09,0.0,USD,7.66,2023-12-15,151223KS
11150,8596261093,2023-12-07,0.0,USD,16.67,2023-12-08,081223KM
11150,8596261094,2023-12-07,0.0,USD,3.05,2023-12-08,081223KM
11150,8596261095,2023-12-07,0.0,USD,8.22,2023-12-08,081223KM
11150,8596261096,2023-12-11,0.0,USD,13.295,2023-12-15,151223KS
11150,8596261097,2023-12-07,0.0,USD,6.185,2023-12-08,081223KM
