ShprNo,AWB,Delivery_Date,CODAmount,CODCurrency,O_CODAmount,Aramex_Inv_date,TOKENNO,order_number
11150.0,8596269442,2024-03-07,0.0,USD,9.495,2024-03-12,1303245PP,401041.0
11150.0,8596269443,2024-03-07,0.0,USD,9.595,2024-03-12,1303245PP,401042.0
11150.0,8596269444,2024-03-07,0.0,USD,9.925,2024-03-12,1303245PP,401043.0
11150.0,8596269445,2024-03-07,0.0,USD,14.2,2024-03-12,1303245PP,401044.0
11150.0,8596268700,2024-03-08,0.0,USD,6.675,2024-03-12,1303245PP,400299.0
11150.0,8596268719,2024-03-08,0.0,USD,2.93,2024-03-12,1303245PP,400318.0
11150.0,8596268913,2024-03-08,0.0,USD,5.675,2024-03-12,1303245PP,400512.0
11150.0,8596269048,2024-03-08,0.0,USD,12.825,2024-03-12,1303245PP,400647.0
11150.0,8596269103,2024-03-08,0.0,USD,15.87,2024-03-12,1303245PP,400702.0
11150.0,8596269115,2024-03-08,0.0,USD,18.45,2024-03-12,1303245PP,400714.0
11150.0,8596269165,2024-03-08,0.0,USD,5.0,2024-03-12,1303245PP,400764.0
11150.0,8596269203,2024-03-08,0.0,USD,6.93,2024-03-12,1303245PP,400802.0
11150.0,8596269222,2024-03-08,0.0,USD,7.735,2024-03-12,1303245PP,400821.0
11150.0,8596269249,2024-03-08,0.0,USD,8.135,2024-03-12,1303245PP,400848.0
11150.0,8596269253,2024-03-08,0.0,USD,3.8,2024-03-12,1303245PP,400852.0
11150.0,8596269291,2024-03-08,0.0,USD,10.415,2024-03-12,1303245PP,400890.0
11150.0,8596269301,2024-03-08,0.0,USD,13.58,2024-03-12,1303245PP,400900.0
11150.0,8596269327,2024-03-08,0.0,USD,15.77,2024-03-12,1303245PP,400926.0
11150.0,8596269358,2024-03-08,0.0,USD,12.6,2024-03-12,1303245PP,400957.0
11150.0,8596269363,2024-03-08,0.0,USD,6.04,2024-03-12,1303245PP,400962.0
11150.0,8596269364,2024-03-08,0.0,USD,14.4,2024-03-12,1303245PP,400963.0
11150.0,8596269369,2024-03-08,0.0,USD,6.25,2024-03-12,1303245PP,400968.0
11150.0,8596269376,2024-03-08,0.0,USD,9.475,2024-03-12,1303245PP,400975.0
11150.0,8596269377,2024-03-08,0.0,USD,17.31,2024-03-12,1303245PP,400976.0
11150.0,8596269383,2024-03-08,0.0,USD,21.735,2024-03-12,1303245PP,400982.0
11150.0,8596269389,2024-03-08,0.0,USD,4.405,2024-03-12,1303245PP,400988.0
11150.0,8596269390,2024-03-08,0.0,USD,6.9,2024-03-12,1303245PP,400989.0
11150.0,8596269393,2024-03-08,0.0,USD,14.975,2024-03-12,1303245PP,400992.0
11150.0,8596269397,2024-03-08,0.0,USD,7.155,2024-03-12,1303245PP,400996.0
11150.0,8596269409,2024-03-08,0.0,USD,12.575,2024-03-12,1303245PP,401008.0
11150.0,8596269410,2024-03-08,0.0,USD,23.615,2024-03-12,1303245PP,401009.0
11150.0,8596269416,2024-03-08,0.0,USD,7.875,2024-03-12,1303245PP,401015.0
11150.0,8596269420,2024-03-08,0.0,USD,0.0,2024-03-12,1303245PP,401019.0
11150.0,8596269421,2024-03-08,0.0,USD,18.885,2024-03-12,1303245PP,401020.0
11150.0,8596269423,2024-03-08,0.0,USD,6.115,2024-03-12,1303245PP,401022.0
11150.0,8596269424,2024-03-08,0.0,USD,12.875,2024-03-12,1303245PP,401023.0
11150.0,8596269425,2024-03-08,0.0,USD,10.69,2024-03-12,1303245PP,401024.0
11150.0,8596269426,2024-03-08,0.0,USD,19.805,2024-03-12,1303245PP,401025.0
11150.0,8596269427,2024-03-08,0.0,USD,10.9,2024-03-12,1303245PP,401026.0
11150.0,8596269432,2024-03-08,0.0,USD,7.975,2024-03-12,1303245PP,401031.0
11150.0,8596269446,2024-03-08,0.0,USD,9.16,2024-03-12,1303245PP,401045.0
11150.0,8596269449,2024-03-08,0.0,USD,4.785,2024-03-12,1303245PP,401048.0
11150.0,8596269450,2024-03-08,0.0,USD,21.525,2024-03-12,1303245PP,401049.0
11150.0,8596269452,2024-03-08,0.0,USD,4.5,2024-03-12,1303245PP,401051.0
11150.0,8596269453,2024-03-08,0.0,USD,9.375,2024-03-12,1303245PP,401052.0
11150.0,8596269455,2024-03-08,0.0,USD,16.825,2024-03-12,1303245PP,401054.0
11150.0,8596269457,2024-03-08,0.0,USD,9.69,2024-03-12,1303245PP,401056.0
11150.0,8596269460,2024-03-08,0.0,USD,3.25,2024-03-12,1303245PP,401059.0
11150.0,8596269461,2024-03-08,0.0,USD,10.4,2024-03-12,1303245PP,401060.0
11150.0,8596269462,2024-03-08,0.0,USD,13.21,2024-03-12,1303245PP,401061.0
11150.0,8596269463,2024-03-08,0.0,USD,8.355,2024-03-12,1303245PP,401062.0
11150.0,8596269464,2024-03-08,0.0,USD,9.925,2024-03-12,1303245PP,401063.0
11150.0,8596269465,2024-03-08,0.0,USD,8.27,2024-03-12,1303245PP,401064.0
11150.0,8596269469,2024-03-08,0.0,USD,10.78,2024-03-12,1303245PP,401068.0
11150.0,8596269470,2024-03-08,0.0,USD,3.875,2024-03-12,1303245PP,401069.0
11150.0,8596269471,2024-03-08,0.0,USD,12.9,2024-03-12,1303245PP,401070.0
11150.0,8596269472,2024-03-08,0.0,USD,10.925,2024-03-12,1303245PP,401071.0
11150.0,8596269473,2024-03-08,0.0,USD,4.375,2024-03-12,1303245PP,401072.0
11150.0,8596269474,2024-03-08,0.0,USD,14.225,2024-03-12,1303245PP,401073.0
11150.0,8596269476,2024-03-08,0.0,USD,22.15,2024-03-12,1303245PP,401075.0
11150.0,8596269477,2024-03-08,0.0,USD,13.25,2024-03-12,1303245PP,401076.0
11150.0,8596269478,2024-03-08,0.0,USD,3.65,2024-03-12,1303245PP,401077.0
11150.0,8596269479,2024-03-08,0.0,USD,35.64,2024-03-12,1303245PP,401078.0
11150.0,8596269480,2024-03-08,0.0,USD,12.95,2024-03-12,1303245PP,401079.0
11150.0,8596269481,2024-03-08,0.0,USD,14.65,2024-03-12,1303245PP,401080.0
11150.0,8596269483,2024-03-08,0.0,USD,8.21,2024-03-12,1303245PP,401082.0
11150.0,8596269487,2024-03-08,0.0,USD,2.89,2024-03-12,1303245PP,401086.0
11150.0,8596269488,2024-03-08,0.0,USD,28.715,2024-03-12,1303245PP,401087.0
11150.0,8596269489,2024-03-08,0.0,USD,12.925,2024-03-12,1303245PP,401088.0
11150.0,8596269490,2024-03-08,0.0,USD,14.15,2024-03-12,1303245PP,401089.0
11150.0,8596269491,2024-03-08,0.0,USD,12.675,2024-03-12,1303245PP,401090.0
11150.0,8596269493,2024-03-08,0.0,USD,7.765,2024-03-12,1303245PP,401092.0
11150.0,8596269495,2024-03-08,0.0,USD,12.72,2024-03-12,1303245PP,401094.0
11150.0,8596269497,2024-03-08,0.0,USD,12.5,2024-03-12,1303245PP,401096.0
11150.0,8596269498,2024-03-08,0.0,USD,8.31,2024-03-12,1303245PP,401097.0
11150.0,8596269500,2024-03-08,0.0,USD,14.03,2024-03-12,1303245PP,401099.0
11150.0,8596269501,2024-03-08,0.0,USD,3.35,2024-03-12,1303245PP,401100.0
11150.0,8596269504,2024-03-08,0.0,USD,5.125,2024-03-12,1303245PP,401103.0
11150.0,8596269506,2024-03-08,0.0,USD,18.3,2024-03-15,1803247RR,401105.0
11150.0,8596269508,2024-03-08,0.0,USD,9.95,2024-03-15,1803247RR,401107.0
11150.0,8596269509,2024-03-08,0.0,USD,12.875,2024-03-15,1803247RR,401108.0
11150.0,8596269511,2024-03-08,0.0,USD,5.825,2024-03-15,1803247RR,401110.0
11150.0,8596269515,2024-03-08,0.0,USD,6.625,2024-03-15,1803247RR,401114.0
11150.0,8596269516,2024-03-08,0.0,USD,11.0,2024-03-15,1803247RR,401115.0
11150.0,8596269520,2024-03-08,0.0,USD,8.35,2024-03-15,1803247RR,401119.0
11150.0,8596269521,2024-03-08,0.0,USD,9.2,2024-03-15,1803247RR,401120.0
11150.0,8596269522,2024-03-08,0.0,USD,3.615,2024-03-15,1803247RR,401121.0
11150.0,8596269525,2024-03-08,0.0,USD,13.45,2024-03-15,1803247RR,401124.0
11150.0,8596269526,2024-03-08,0.0,USD,19.575,2024-03-15,1803247RR,401125.0
11150.0,8596269527,2024-03-08,0.0,USD,13.35,2024-03-15,1803247RR,401126.0
11150.0,8596269528,2024-03-08,0.0,USD,8.945,2024-03-15,1803247RR,401127.0
11150.0,8596269537,2024-03-08,0.0,USD,6.35,2024-03-15,1803247RR,401136.0
11150.0,8596269539,2024-03-08,0.0,USD,7.3,2024-03-15,1803247RR,401138.0
11150.0,8596269022,2024-03-09,0.0,USD,4.35,2024-03-15,1803247RR,400621.0
11150.0,8596269335,2024-03-09,0.0,USD,10.25,2024-03-15,1803247RR,400934.0
11150.0,8596269433,2024-03-09,0.0,USD,6.48,2024-03-15,1803247RR,401032.0
11150.0,8596269440,2024-03-09,0.0,USD,8.775,2024-03-15,1803247RR,401039.0
11150.0,8596269451,2024-03-09,0.0,USD,13.985,2024-03-15,1803247RR,401050.0
11150.0,8596269454,2024-03-09,0.0,USD,6.5,2024-03-15,1803247RR,401053.0
11150.0,8596269456,2024-03-09,0.0,USD,12.11,2024-03-15,1803247RR,401055.0
11150.0,8596269503,2024-03-09,0.0,USD,7.345,2024-03-15,1803247RR,401102.0
11150.0,8596269517,2024-03-09,0.0,USD,5.4,2024-03-15,1803247RR,401116.0
11150.0,8596269523,2024-03-09,0.0,USD,7.44,2024-03-15,1803247RR,401122.0
11150.0,8596269524,2024-03-09,0.0,USD,9.655,2024-03-15,1803247RR,401123.0
11150.0,8596269529,2024-03-09,0.0,USD,7.775,2024-03-15,1803247RR,401128.0
11150.0,8596269533,2024-03-09,0.0,USD,3.675,2024-03-15,1803247RR,401132.0
11150.0,8596269534,2024-03-09,0.0,USD,3.4,2024-03-15,1803247RR,401133.0
11150.0,8596269536,2024-03-09,0.0,USD,6.55,2024-03-15,1803247RR,401135.0
11150.0,8596269541,2024-03-09,0.0,USD,10.03,2024-03-15,1803247RR,401140.0
11150.0,8596269546,2024-03-09,0.0,USD,15.75,2024-03-15,1803247RR,401145.0
11150.0,8596269555,2024-03-09,0.0,USD,5.8,2024-03-15,1803247RR,401154.0
11150.0,8596269558,2024-03-09,0.0,USD,12.7,2024-03-15,1803247RR,401157.0
11150.0,8596269561,2024-03-09,0.0,USD,11.665,2024-03-15,1803247RR,401160.0
11150.0,8596269563,2024-03-09,0.0,USD,11.95,2024-03-15,1803247RR,401162.0
11150.0,8596269572,2024-03-09,0.0,USD,9.675,2024-03-15,1803247RR,401171.0
11150.0,8596269573,2024-03-09,0.0,USD,7.4,2024-03-15,1803247RR,401172.0
11150.0,8596269576,2024-03-09,0.0,USD,12.775,2024-03-15,1803247RR,401175.0
11150.0,8596269577,2024-03-09,0.0,USD,12.75,2024-03-15,1803247RR,401176.0
11150.0,8596269578,2024-03-09,0.0,USD,6.575,2024-03-15,1803247RR,401177.0
11150.0,8596269590,2024-03-09,0.0,USD,9.85,2024-03-15,1803247RR,401189.0
11150.0,8596269595,2024-03-09,0.0,USD,5.04,2024-03-15,1803247RR,401194.0
11150.0,8596269597,2024-03-09,0.0,USD,14.33,2024-03-15,1803247RR,401196.0
11150.0,8596269599,2024-03-09,0.0,USD,12.37,2024-03-15,1803247RR,401198.0
11150.0,8596269600,2024-03-09,0.0,USD,7.45,2024-03-15,1803247RR,401199.0
11150.0,8596269602,2024-03-09,0.0,USD,7.075,2024-03-15,1803247RR,401201.0
11150.0,8596269604,2024-03-09,0.0,USD,7.62,2024-03-15,1803247RR,401203.0
11150.0,8596269611,2024-03-09,0.0,USD,13.26,2024-03-15,1803247RR,401210.0
11150.0,8596269614,2024-03-09,0.0,USD,6.4,2024-03-15,1803247RR,401213.0
11150.0,8596269615,2024-03-09,0.0,USD,13.175,2024-03-15,1803247RR,401214.0
11150.0,8596269616,2024-03-09,0.0,USD,18.555,2024-03-15,1803247RR,401215.0
11150.0,8596269617,2024-03-09,0.0,USD,16.51,2024-03-15,1803247RR,401216.0
11150.0,8596269623,2024-03-09,0.0,USD,12.57,2024-03-15,1803247RR,401222.0
11150.0,8596269516 ADD,2024-03-10,20000.0,LBP,0.0,2024-03-15,1803247RR,
11150.0,8596268966,2024-03-11,0.0,USD,22.115,2024-03-15,1803247RR,400565.0
11150.0,8596269211,2024-03-11,0.0,USD,2.87,2024-03-15,1803247RR,400810.0
11150.0,8596269271,2024-03-11,0.0,USD,12.81,2024-03-15,1803247RR,400870.0
11150.0,8596269339,2024-03-11,0.0,USD,16.77,2024-03-15,1803247RR,400938.0
11150.0,8596269351,2024-03-11,0.0,USD,9.1,2024-03-15,1803247RR,400950.0
11150.0,8596269384,2024-03-11,0.0,USD,5.27,2024-03-15,1803247RR,400983.0
11150.0,8596269387,2024-03-11,0.0,USD,18.77,2024-03-15,1803247RR,400986.0
11150.0,8596269411,2024-03-11,0.0,USD,8.93,2024-03-15,1803247RR,401010.0
11150.0,8596269447,2024-03-11,0.0,USD,14.26,2024-03-15,1803247RR,401046.0
11150.0,8596269466,2024-03-11,0.0,USD,15.065,2024-03-15,1803247RR,401065.0
11150.0,8596269468,2024-03-11,0.0,USD,6.805,2024-03-15,1803247RR,401067.0
11150.0,8596269485,2024-03-11,0.0,USD,18.5,2024-03-15,1803247RR,401084.0
11150.0,8596269486,2024-03-11,0.0,USD,4.225,2024-03-15,1803247RR,401085.0
11150.0,8596269512,2024-03-11,0.0,USD,5.8,2024-03-15,1803247RR,401111.0
11150.0,8596269531,2024-03-11,0.0,USD,7.585,2024-03-15,1803247RR,401130.0
11150.0,8596269532,2024-03-11,0.0,USD,8.425,2024-03-15,1803247RR,401131.0
11150.0,8596269535,2024-03-11,0.0,USD,7.4,2024-03-15,1803247RR,401134.0
11150.0,8596269538,2024-03-11,0.0,USD,7.76,2024-03-15,1803247RR,401137.0
11150.0,8596269542,2024-03-11,0.0,USD,15.13,2024-03-15,1803247RR,401141.0
11150.0,8596269544,2024-03-11,0.0,USD,58.52,2024-03-15,1803247RR,401143.0
11150.0,8596269550,2024-03-11,0.0,USD,13.97,2024-03-15,1803247RR,401149.0
11150.0,8596269551,2024-03-11,0.0,USD,5.4,2024-03-15,1803247RR,401150.0
11150.0,8596269556,2024-03-11,0.0,USD,9.0,2024-03-15,1803247RR,401155.0
11150.0,8596269557,2024-03-11,0.0,USD,85.5,2024-03-15,1803247RR,401156.0
11150.0,8596269559,2024-03-11,0.0,USD,6.025,2024-03-15,1803247RR,401158.0
11150.0,8596269560,2024-03-11,0.0,USD,26.955,2024-03-15,1803247RR,401159.0
11150.0,8596269562,2024-03-11,0.0,USD,12.6,2024-03-15,1803247RR,401161.0
11150.0,8596269565,2024-03-11,0.0,USD,4.44,2024-03-15,1803247RR,401164.0
11150.0,8596269569,2024-03-11,0.0,USD,12.07,2024-03-15,1803247RR,401168.0
11150.0,8596269574,2024-03-11,0.0,USD,10.095,2024-03-15,1803247RR,401173.0
11150.0,8596269581,2024-03-11,0.0,USD,11.2,2024-03-15,1803247RR,401180.0
11150.0,8596269583,2024-03-11,0.0,USD,9.03,2024-03-15,1803247RR,401182.0
11150.0,8596269584,2024-03-11,0.0,USD,12.675,2024-03-15,1803247RR,401183.0
11150.0,8596269585,2024-03-11,0.0,USD,4.85,2024-03-15,1803247RR,401184.0
11150.0,8596269587,2024-03-11,0.0,USD,12.975,2024-03-15,1803247RR,401186.0
11150.0,8596269588,2024-03-11,0.0,USD,13.45,2024-03-15,1803247RR,401187.0
11150.0,8596269591,2024-03-11,0.0,USD,12.705,2024-03-15,1803247RR,401190.0
11150.0,8596269596,2024-03-11,0.0,USD,13.15,2024-03-15,1803247RR,401195.0
11150.0,8596269598,2024-03-11,0.0,USD,8.32,2024-03-15,1803247RR,401197.0
11150.0,8596269606,2024-03-11,0.0,USD,6.375,2024-03-15,1803247RR,401205.0
11150.0,8596269607,2024-03-11,0.0,USD,12.68,2024-03-15,1803247RR,401206.0
11150.0,8596269610,2024-03-11,0.0,USD,7.875,2024-03-15,1803247RR,401209.0
11150.0,8596269612,2024-03-11,0.0,USD,12.68,2024-03-15,1803247RR,401211.0
11150.0,8596269613,2024-03-11,0.0,USD,10.125,2024-03-15,1803247RR,401212.0
11150.0,8596269621,2024-03-11,0.0,USD,9.86,2024-03-15,1803247RR,401220.0
11150.0,8596269625,2024-03-11,0.0,USD,10.725,2024-03-15,1803247RR,401224.0
11150.0,8596269626,2024-03-11,0.0,USD,6.1,2024-03-15,1803247RR,401225.0
11150.0,8596269540,2024-03-12,0.0,USD,31.195,2024-03-15,1803247RR,401139.0
11150.0,8596269543,2024-03-12,0.0,USD,15.45,2024-03-15,1803247RR,401142.0
11150.0,8596269547,2024-03-12,0.0,USD,6.275,2024-03-15,1803247RR,401146.0
11150.0,8596269553,2024-03-12,0.0,USD,5.45,2024-03-15,1803247RR,401152.0
11150.0,8596269580,2024-03-12,0.0,USD,5.33,2024-03-15,1803247RR,401179.0
11150.0,8596269589,2024-03-12,0.0,USD,16.94,2024-03-15,1803247RR,401188.0
11150.0,8596269608,2024-03-12,0.0,USD,13.3,2024-03-15,1803247RR,401207.0
11150.0,8596269618,2024-03-12,0.0,USD,12.385,2024-03-15,1803247RR,401217.0
11150.0,8596269619,2024-03-12,0.0,USD,28.335,2024-03-15,1803247RR,401218.0
11150.0,8596269627,2024-03-12,0.0,USD,21.9,2024-03-15,1803247RR,401226.0
11150.0,8596269629,2024-03-12,0.0,USD,13.575,2024-03-15,1803247RR,401228.0
11150.0,8596269630,2024-03-12,0.0,USD,20.175,2024-03-15,1803247RR,401229.0
11150.0,8596269634,2024-03-12,0.0,USD,13.27,2024-03-15,1803247RR,401233.0
11150.0,8596269635,2024-03-12,0.0,USD,14.26,2024-03-15,1803247RR,401234.0
11150.0,8596269636,2024-03-12,0.0,USD,19.6,2024-03-15,1803247RR,401235.0
11150.0,8596269637,2024-03-12,0.0,USD,4.325,2024-03-15,1803247RR,401236.0
11150.0,8596269638,2024-03-12,0.0,USD,12.55,2024-03-15,1803247RR,401237.0
11150.0,8596269641,2024-03-12,0.0,USD,10.45,2024-03-15,1803247RR,401240.0
11150.0,8596269643,2024-03-12,0.0,USD,4.9,2024-03-15,1803247RR,401242.0
11150.0,8596269648,2024-03-12,0.0,USD,10.15,2024-03-15,1803247RR,401247.0
11150.0,8596269649,2024-03-12,0.0,USD,6.65,2024-03-15,1803247RR,401248.0
11150.0,8596269650,2024-03-12,0.0,USD,18.505,2024-03-15,1803247RR,401249.0
11150.0,8596269651,2024-03-12,0.0,USD,7.25,2024-03-15,1803247RR,401250.0
11150.0,8596269656,2024-03-12,0.0,USD,4.0,2024-03-15,1803247RR,401255.0
11150.0,8596269658,2024-03-12,0.0,USD,11.82,2024-03-15,1803247RR,401257.0
11150.0,8596269660,2024-03-12,0.0,USD,13.3,2024-03-15,1803247RR,401259.0
11150.0,8596269661,2024-03-12,0.0,USD,11.415,2024-03-15,1803247RR,401260.0
11150.0,8596269662,2024-03-12,0.0,USD,5.375,2024-03-15,1803247RR,401261.0
11150.0,8596269664,2024-03-12,0.0,USD,6.675,2024-03-15,1803247RR,401263.0
11150.0,8596269665,2024-03-12,0.0,USD,7.825,2024-03-15,1803247RR,401264.0
11150.0,8596269666,2024-03-12,0.0,USD,6.99,2024-03-15,1803247RR,401265.0
11150.0,8596269667,2024-03-12,0.0,USD,7.245,2024-03-15,1803247RR,401266.0
11150.0,8596269668,2024-03-12,0.0,USD,15.585,2024-03-15,1803247RR,401267.0
11150.0,8596269669,2024-03-12,0.0,USD,13.3,2024-03-15,1803247RR,401268.0
11150.0,8596269673,2024-03-12,0.0,USD,5.08,2024-03-15,1803247RR,401272.0
11150.0,8596269674,2024-03-12,0.0,USD,18.02,2024-03-15,1803247RR,401273.0
11150.0,8596269678,2024-03-12,0.0,USD,12.44,2024-03-15,1803247RR,401277.0
11150.0,8596269679,2024-03-12,0.0,USD,19.585,2024-03-15,1803247RR,401278.0
11150.0,8596269681,2024-03-12,0.0,USD,12.775,2024-03-15,1803247RR,401280.0
11150.0,8596269683,2024-03-12,0.0,USD,6.2,2024-03-15,1803247RR,401282.0
11150.0,8596269684,2024-03-12,0.0,USD,17.55,2024-03-15,1803247RR,401283.0
11150.0,8596269685,2024-03-12,0.0,USD,10.41,2024-03-15,1803247RR,401284.0
11150.0,8596269686,2024-03-12,0.0,USD,2.75,2024-03-15,1803247RR,401285.0
11150.0,8596269687,2024-03-12,0.0,USD,6.595,2024-03-15,1803247RR,401286.0
11150.0,8596269688,2024-03-12,0.0,USD,3.85,2024-03-15,1803247RR,401287.0
11150.0,8596269691,2024-03-12,0.0,USD,5.4,2024-03-15,1803247RR,401290.0
11150.0,8596269692,2024-03-12,0.0,USD,10.415,2024-03-15,1803247RR,401291.0
11150.0,8596269696,2024-03-12,0.0,USD,19.475,2024-03-15,1803247RR,401295.0
11150.0,8596269700,2024-03-12,0.0,USD,16.3,2024-03-15,1803247RR,401299.0
11150.0,8596269702,2024-03-12,0.0,USD,10.425,2024-03-15,1803247RR,401301.0
11150.0,8596269703,2024-03-12,0.0,USD,5.275,2024-03-15,1803247RR,401302.0
11150.0,8596269705,2024-03-12,0.0,USD,6.485,2024-03-15,1803247RR,401304.0
11150.0,8596269706,2024-03-12,0.0,USD,7.815,2024-03-15,1803247RR,401305.0
11150.0,8596269707,2024-03-12,0.0,USD,3.505,2024-03-15,1803247RR,401306.0
11150.0,8596269708,2024-03-12,0.0,USD,28.025,2024-03-15,1803247RR,401307.0
11150.0,8596269711,2024-03-12,0.0,USD,6.325,2024-03-15,1803247RR,401310.0
11150.0,8596269712,2024-03-12,0.0,USD,5.425,2024-03-15,1803247RR,401311.0
11150.0,8596269713,2024-03-12,0.0,USD,10.84,2024-03-15,1803247RR,401312.0
11150.0,8596269714,2024-03-12,0.0,USD,20.425,2024-03-15,1803247RR,401313.0
11150.0,8596269715,2024-03-12,0.0,USD,6.25,2024-03-15,1803247RR,401314.0
11150.0,8596269720,2024-03-12,0.0,USD,12.625,2024-03-15,1803247RR,401319.0
11150.0,8596269721,2024-03-12,0.0,USD,8.07,2024-03-15,1803247RR,401320.0
11150.0,8596269722,2024-03-12,0.0,USD,12.545,2024-03-15,1803247RR,401321.0
11150.0,8596269723,2024-03-12,0.0,USD,2.36,2024-03-15,1803247RR,401322.0
11150.0,8596269724,2024-03-12,0.0,USD,13.77,2024-03-15,1803247RR,401323.0
11150.0,8596269725,2024-03-12,0.0,USD,4.785,2024-03-19,2003245NN,401324.0
11150.0,8596269726,2024-03-12,0.0,USD,12.975,2024-03-19,2003245NN,401325.0
11150.0,8596269727,2024-03-12,0.0,USD,5.875,2024-03-19,2003245NN,401326.0
11150.0,8596269729,2024-03-12,0.0,USD,12.48,2024-03-19,2003245NN,401328.0
11150.0,8596269731,2024-03-12,0.0,USD,4.93,2024-03-19,2003245NN,401330.0
11150.0,8596269733,2024-03-12,0.0,USD,7.625,2024-03-19,2003245NN,401332.0
11150.0,8596269743,2024-03-12,0.0,USD,8.0,2024-03-19,2003245NN,401342.0
11150.0,8596269752,2024-03-12,0.0,USD,7.0,2024-03-19,2003245NN,401351.0
11150.0,8596268668,2024-03-13,0.0,USD,13.8,2024-03-19,2003245NN,400267.0
11150.0,8596269507,2024-03-13,0.0,USD,12.56,2024-03-19,2003245NN,401106.0
11150.0,8596269586,2024-03-13,0.0,USD,3.0,2024-03-19,2003245NN,401185.0
11150.0,8596269594,2024-03-13,0.0,USD,3.49,2024-03-19,2003245NN,401193.0
11150.0,8596269620,2024-03-13,0.0,USD,8.715,2024-03-19,2003245NN,401219.0
11150.0,8596269628,2024-03-13,0.0,USD,8.3,2024-03-19,2003245NN,401227.0
11150.0,8596269631,2024-03-13,0.0,USD,12.005,2024-03-19,2003245NN,401230.0
11150.0,8596269633,2024-03-13,0.0,USD,13.765,2024-03-19,2003245NN,401232.0
11150.0,8596269639,2024-03-13,0.0,USD,3.72,2024-03-19,2003245NN,401238.0
11150.0,8596269642,2024-03-13,0.0,USD,9.65,2024-03-19,2003245NN,401241.0
11150.0,8596269645,2024-03-13,0.0,USD,3.825,2024-03-19,2003245NN,401244.0
11150.0,8596269654,2024-03-13,0.0,USD,10.35,2024-03-19,2003245NN,401253.0
11150.0,8596269655,2024-03-13,0.0,USD,5.95,2024-03-19,2003245NN,401254.0
11150.0,8596269657,2024-03-13,0.0,USD,15.215,2024-03-19,2003245NN,401256.0
11150.0,8596269663,2024-03-13,0.0,USD,7.585,2024-03-19,2003245NN,401262.0
11150.0,8596269670,2024-03-13,0.0,USD,20.6,2024-03-19,2003245NN,401269.0
11150.0,8596269675,2024-03-13,0.0,USD,13.26,2024-03-19,2003245NN,401274.0
11150.0,8596269677,2024-03-13,0.0,USD,13.94,2024-03-19,2003245NN,401276.0
11150.0,8596269682,2024-03-13,0.0,USD,5.74,2024-03-19,2003245NN,401281.0
11150.0,8596269689,2024-03-13,0.0,USD,6.78,2024-03-19,2003245NN,401288.0
11150.0,8596269690,2024-03-13,0.0,USD,5.505,2024-03-19,2003245NN,401289.0
11150.0,8596269698,2024-03-13,0.0,USD,5.015,2024-03-19,2003245NN,401297.0
11150.0,8596269699,2024-03-13,0.0,USD,7.375,2024-03-19,2003245NN,401298.0
11150.0,8596269701,2024-03-13,0.0,USD,7.6,2024-03-19,2003245NN,401300.0
11150.0,8596269717,2024-03-13,0.0,USD,8.18,2024-03-19,2003245NN,401316.0
11150.0,8596269719,2024-03-13,0.0,USD,6.15,2024-03-19,2003245NN,401318.0
11150.0,8596269732,2024-03-13,0.0,USD,16.175,2024-03-19,2003245NN,401331.0
11150.0,8596269735,2024-03-13,0.0,USD,6.5,2024-03-19,2003245NN,401334.0
11150.0,8596269741,2024-03-13,0.0,USD,10.65,2024-03-19,2003245NN,401340.0
11150.0,8596269742,2024-03-13,0.0,USD,9.29,2024-03-19,2003245NN,401341.0
11150.0,8596269744,2024-03-13,0.0,USD,4.975,2024-03-19,2003245NN,401343.0
11150.0,8596269745,2024-03-13,0.0,USD,3.485,2024-03-19,2003245NN,401344.0
11150.0,8596269746,2024-03-13,0.0,USD,6.675,2024-03-19,2003245NN,401345.0
11150.0,8596269747,2024-03-13,0.0,USD,13.45,2024-03-19,2003245NN,401346.0
11150.0,8596269751,2024-03-13,0.0,USD,12.7,2024-03-19,2003245NN,401350.0
11150.0,8596269753,2024-03-13,0.0,USD,9.7,2024-03-19,2003245NN,401352.0
11150.0,8596269755,2024-03-13,0.0,USD,5.725,2024-03-19,2003245NN,401354.0
11150.0,8596269759,2024-03-13,0.0,USD,4.2,2024-03-19,2003245NN,401358.0
11150.0,8596269762,2024-03-13,0.0,USD,14.125,2024-03-19,2003245NN,401361.0
11150.0,8596269763,2024-03-13,0.0,USD,21.405,2024-03-19,2003245NN,401362.0
11150.0,8596269765,2024-03-13,0.0,USD,3.7,2024-03-19,2003245NN,401364.0
11150.0,8596269766,2024-03-13,0.0,USD,11.115,2024-03-19,2003245NN,401365.0
11150.0,8596269767,2024-03-13,0.0,USD,13.55,2024-03-19,2003245NN,401366.0
11150.0,8596269768,2024-03-13,0.0,USD,12.64,2024-03-19,2003245NN,401367.0
11150.0,8596269769,2024-03-13,0.0,USD,12.645,2024-03-19,2003245NN,401368.0
11150.0,8596269770,2024-03-13,0.0,USD,22.185,2024-03-19,2003245NN,401369.0
11150.0,8596269771,2024-03-13,0.0,USD,13.875,2024-03-19,2003245NN,401370.0
11150.0,8596269772,2024-03-13,0.0,USD,6.2,2024-03-19,2003245NN,401371.0
11150.0,8596269774,2024-03-13,0.0,USD,12.67,2024-03-19,2003245NN,401373.0
